,id,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,video,thumbnail,reply_to,Data,ذكاء اصطناعي,تطور,المستقبل,فنتك,عاصمة التقنية,آفاق جديدة,استثمار,استثمارات,Processed_Tweets,Polarity,Sentiment
18,1622713095368892416,1622713095368892416,2023-02-06 21:45:25 UTC,2023-02-06,21:45:25,0,1297623823202779136,gotelecom_ksa,GO Telecom - قو للاتصالات,وقَّعت ⁧#قو_للاتصالات اتفاقية مع شركة @ribboncomm والتي تقدم برامج الاتصالات وحلول IP والشبكات الضوئية لمقدمي الخدمات والشركات وقطاعات البنية التحتية الحيوية على مستوى العالم. ⁦#LEAP23  https://t.co/Th0KySfv4T,ar,"[{'screen_name': 'ribboncomm', 'name': 'ribbon', 'id': '909818243186962433'}]",[],['https://pbs.twimg.com/media/FoUI11JXgAAdh0N.png'],0,0,0,"['قو_للاتصالات', 'leap23']",[],https://twitter.com/GOTelecom_KSA/status/1622713095368892416,False,1,https://pbs.twimg.com/media/FoUI11JXgAAdh0N.png,[],,,,,,,,,,وقعت ⁧#قو_للاتصالات اتفاقية مع شركة @ribboncomm والتي تقدم برامج الاتصالات وحلول IP والشبكات الضوئية لمقدمي الخدمات والشركات وقطاعات البنية التحتية الحيوية على مستوى العالم. ⁦#LEAP23  https://t.co/Th0KySfv4T,0.0,Neutral
19,1622712900430299136,1622712900430299136,2023-02-06 21:44:38 UTC,2023-02-06,21:44:38,0,1566487126878961664,bc1_aj,Aisha,"It was an amazing day with amazing people, let's see you tomorrow and have rich conversations about #blockchain.  #LEAP23  https://t.co/hTOJS2ttb3",en,[],[],"['https://pbs.twimg.com/media/FoUIxq8XgBg6Oqn.jpg', 'https://pbs.twimg.com/media/FoUIxq2XgBoXIxo.jpg']",0,0,0,"['blockchain', 'leap23']",[],https://twitter.com/BC1_AJ/status/1622712900430299136,False,1,https://pbs.twimg.com/media/FoUIxq8XgBg6Oqn.jpg,[],,,,,,,,,,"It was an amazing day with amazing people, let's see you tomorrow and have rich conversations about #blockchain.  #LEAP23  https://t.co/hTOJS2ttb3",0.525,Positive
20,1622712851373629441,1622712851373629441,2023-02-06 21:44:26 UTC,2023-02-06,21:44:26,0,836642689181446144,alghaith113,رياض,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/N5zD5iSJKj",en,[],['https://app.ingo.me/q/muawd'],[],0,0,0,['leap23'],[],https://twitter.com/alghaith113/status/1622712851373629441,False,0,,[],,,,,,,,,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/N5zD5iSJKj",0.0,Neutral
21,1622712660100874240,1622712660100874240,2023-02-06 21:43:41 UTC,2023-02-06,21:43:41,0,1056105144906080256,abu_ammar43,▪️﮼أبوعمار،آل،منصور ✍️,معرض #السعودية_الرقمية في مؤتمر #ليب23 مع أبرز خدمات  #التأمينات_الاجتماعية الرقمية.  #GOSI #LEAP23  https://t.co/EMP7roSYS6,ar,[],[],[],1,0,0,"['السعودية_الرقمية', 'ليب23', 'التأمينات_الاجتماعية', 'gosi', 'leap23']",[],https://twitter.com/Abu_Ammar43/status/1622712660100874240,False,1,https://pbs.twimg.com/amplify_video_thumb/1622712547290873863/img/kIQrK-WVMtMyfkog.jpg,[],,,,,,,,,,معرض #السعودية_الرقمية في مؤتمر #ليب23 مع أبرز خدمات  #التأمينات_الاجتماعية الرقمية.  #GOSI #LEAP23  https://t.co/EMP7roSYS6,0.0,Neutral
22,1622712110877737084,1622712110877737084,2023-02-06 21:41:30 UTC,2023-02-06,21:41:30,0,1261474074301259777,wiixpo,ً,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/jgtUTfJIUm",en,[],['https://app.ingo.me/q/5rawd'],[],0,0,0,['leap23'],[],https://twitter.com/wiixpo/status/1622712110877737084,False,0,,[],,,,,,,,,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/jgtUTfJIUm",0.0,Neutral
23,1622711783248068637,1622711783248068637,2023-02-06 21:40:12 UTC,2023-02-06,21:40:12,0,725975727443685376,sallsabil_22,سلسبيل✨,افتتاح اكبر مؤتمر تقني👏 #ليب #ليب23 #مؤتمر_ليب23 #LEAP23 #LEAP  https://t.co/JMTvSGoKT4,ar,[],[],[],0,0,2,"['ليب', 'ليب23', 'مؤتمر_ليب23', 'leap23', 'leap']",[],https://twitter.com/Sallsabil_22/status/1622711783248068637,False,1,https://pbs.twimg.com/media/FoUHOduXgAAvw6D.jpg,[],,,,,,,,,,افتتاح اكبر مؤتمر تقني👏 #ليب #ليب23 #مؤتمر_ليب23 #LEAP23 #LEAP  https://t.co/JMTvSGoKT4,0.0,Neutral
24,1622711732337795072,1622711732337795072,2023-02-06 21:40:00 UTC,2023-02-06,21:40:00,0,440155560,almnatiq,صحيفة المناطق السعودية,"مؤتمر #LEAP23: إطلاق ""#هكتار"" أحدث تطبيقات التواصل الاجتماعي وأكثرها تنافسية   https://t.co/iXwX9qSLn0  #ليب23  https://t.co/Axhmo0bqBc",ar,[],['http://bit.ly/3Y7Zr9h'],"['https://pbs.twimg.com/media/FoUEV2LWAAEujS7.jpg', 'https://pbs.twimg.com/media/FoUEWEYWYAA_Ef9.jpg']",9,1,0,"['leap23', 'هكتار', 'ليب23']",[],https://twitter.com/AlMnatiq/status/1622711732337795072,False,1,https://pbs.twimg.com/media/FoUEV2LWAAEujS7.jpg,[],,,,,,,,,,"مؤتمر #LEAP23: إطلاق ""#هكتار"" أحدث تطبيقات التواصل الاجتماعي وأكثرها تنافسية   https://t.co/iXwX9qSLn0  #ليب23  https://t.co/Axhmo0bqBc",0.0,Neutral
25,1622711549021356050,1622711549021356050,2023-02-06 21:39:16 UTC,2023-02-06,21:39:16,0,465123478,mohamedalkaf10,Mohammed Alkaff,ليب 23 يجذب استثمارات تتجاوز 9 مليارات دولار 🤖 #LEAP23,ar,[],[],[],1,0,0,['leap23'],[],https://twitter.com/MohamedAlkaf10/status/1622711549021356050,False,0,,[],,,,,,,,استثمار,استثمارات,ليب 23 يجذب استثمارات تتجاوز 9 مليارات دولار 🤖 #LEAP23,0.0,Neutral
26,1622710127894601728,1622710127894601728,2023-02-06 21:33:37 UTC,2023-02-06,21:33:37,0,701177444,ksa24,موجز الأخبار 🇸🇦,مؤتمر LEAP23 : إطلاق تطبيق Beem للمراسلة الفورية عالية الجودة بشراكة بين MENA Communication و stc  #ليب23￼  #LEAP23￼  https://t.co/UT8y1pVRET,ar,[],[],['https://pbs.twimg.com/media/FoUGQRZXgA0P54S.jpg'],2,3,10,"['ليب23', 'leap23']",[],https://twitter.com/KSA24/status/1622710127894601728,False,1,https://pbs.twimg.com/media/FoUGQRZXgA0P54S.jpg,[],,,,,,,,,,مؤتمر LEAP23 : إطلاق تطبيق Beem للمراسلة الفورية عالية الجودة بشراكة بين MENA Communication و stc  #ليب23￼  #LEAP23￼  https://t.co/UT8y1pVRET,0.0,Neutral
27,1622709999641194498,1622709999641194498,2023-02-06 21:33:07 UTC,2023-02-06,21:33:07,0,465123478,mohamedalkaf10,Mohammed Alkaff,أوراكل تعتزم استثمار 1.5 مليار دولار في السعودية 💸 #LEAP23,ar,[],[],[],1,0,0,['leap23'],[],https://twitter.com/MohamedAlkaf10/status/1622709999641194498,False,0,,[],,,,,,,,استثمار,,أوراكل تعتزم استثمار 1.5 مليار دولار في السعودية 💸 #LEAP23,0.0,Neutral
28,1622709711966535698,1622709711966535698,2023-02-06 21:31:58 UTC,2023-02-06,21:31:58,0,482386986,7a_faiz,FAIZ ALSHEHRI,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/JYSckrk6A2",en,[],['https://app.ingo.me/q/pjawd'],[],0,0,0,['leap23'],[],https://twitter.com/7a_faiz/status/1622709711966535698,False,0,,[],,,,,,,,,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/JYSckrk6A2",0.0,Neutral
29,1622709374354423821,1622709374354423821,2023-02-06 21:30:37 UTC,2023-02-06,21:30:37,0,1171059959695650817,spaeconomic,واس الاقتصادي,مؤتمر #LEAP23 : إطلاق تطبيق Beem للمراسلة الفورية عالية الجودة بشراكة بين MENA Communication و stc.  https://t.co/YOnxkrxohQ #واس_اقتصادي  https://t.co/hBNtvo4c5d,ar,[],['http://www.spa.gov.sa/w1850681'],"['https://pbs.twimg.com/media/FoUFhOdXgAEm__q.jpg', 'https://pbs.twimg.com/media/FoUFhQyXgBE7RjD.jpg']",2,73,106,"['leap23', 'واس_اقتصادي']",[],https://twitter.com/SPAeconomic/status/1622709374354423821,False,1,https://pbs.twimg.com/media/FoUFhOdXgAEm__q.jpg,[],,,,,,,,,,مؤتمر #LEAP23 : إطلاق تطبيق Beem للمراسلة الفورية عالية الجودة بشراكة بين MENA Communication و stc.  https://t.co/YOnxkrxohQ #واس_اقتصادي  https://t.co/hBNtvo4c5d,0.0,Neutral
30,1622709216120283137,1622709216120283137,2023-02-06 21:30:00 UTC,2023-02-06,21:30:00,0,1575264805560242176,mnazelsy,شركه تنظيف فله منزل شقه بيوت سجاد كنب فرشه بالرياض,افضل خدمه غسيل الخزانات الفلل فيلات فلل بالرياض  شركه تنظيف خزانات بالرياض 🇸🇦 #LEAP23  #تويتر #السعودية  #الرياض_الان #هزه_ارضيه #زلزال #صباح_الخير #البزنس61 #تعليق_الدراسه  #صوت_الرياح تركيا سوريا #فواز_باتل_الصخيل_في_ذمه_الله  https://t.co/NbIMaJUc33  https://t.co/nEzr7fAXn4,ar,[],[],[],0,0,0,"['leap23', 'تويتر', 'السعودية', 'الرياض_الان', 'هزه_ارضيه', 'زلزال', 'صباح_الخير', 'البزنس61', 'تعليق_الدراسه', 'صوت_الرياح', 'فواز_باتل_الصخيل_في_ذمه_الله']",[],https://twitter.com/MnazelSy/status/1622709216120283137,False,1,https://pbs.twimg.com/ext_tw_video_thumb/1616094699063738368/pu/img/haahx3I3_hodOLDp.jpg,[],,,,,,,,,,افضل خدمه غسيل الخزانات الفلل فيلات فلل بالرياض  شركه تنظيف خزانات بالرياض 🇸🇦 #LEAP23  #تويتر #السعودية  #الرياض_الان #هزه_ارضيه #زلزال #صباح_الخير #البزنس61 #تعليق_الدراسه  #صوت_الرياح تركيا سوريا #فواز_باتل_الصخيل_في_ذمه_الله  https://t.co/NbIMaJUc33  https://t.co/nEzr7fAXn4,0.0,Neutral
31,1622709125435064339,1622709125435064339,2023-02-06 21:29:38 UTC,2023-02-06,21:29:38,0,778664140495851520,mohamedfathysa8,Odoo Silver Partner(Afaqy tech),"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/zHx0jEoYbG",en,[],['https://app.ingo.me/q/lhawd'],[],0,0,0,['leap23'],[],https://twitter.com/MohamedFathySa8/status/1622709125435064339,False,0,,[],,,,,,,,,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/zHx0jEoYbG",0.0,Neutral
32,1622708985001385986,1622708985001385986,2023-02-06 21:29:05 UTC,2023-02-06,21:29:05,0,934901059,ihaifafahad,هَـيفاءْ,#LEAP23  https://t.co/MaRrzCyNG3,qme,[],[],"['https://pbs.twimg.com/media/FoUFNyQXgAIus0n.jpg', 'https://pbs.twimg.com/media/FoUFNyLXgBsDKPe.jpg', 'https://pbs.twimg.com/media/FoUFNyfXgAgxbDJ.jpg', 'https://pbs.twimg.com/media/FoUFNyQXsAEyrCz.jpg']",0,0,1,['leap23'],[],https://twitter.com/iHaifaFahad/status/1622708985001385986,False,1,https://pbs.twimg.com/media/FoUFNyQXgAIus0n.jpg,[],,,,,,,,,,#LEAP23  https://t.co/MaRrzCyNG3,0.0,Neutral
