id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1623426863157706755,1623426863157706755,2023-02-08 21:01:40 UTC,2023-02-08,21:01:40,+0000,880542004899438593,keymiftah79,مفتاح,,#شاهد كيف يقوم الحاخام الإسرائيلي يعقوب هرتسوغ بمباركة مؤتمر #LEAP23 في #السعودية، ومباركة ابن سلمان ووالده👇  https://t.co/yxmKG3kXlj,ar,[],[],[],1,3,7,"['شاهد', 'leap23', 'السعودية']",[],https://twitter.com/keymiftah79/status/1623426863157706755,False,,1,https://pbs.twimg.com/amplify_video_thumb/1623420396367396864/img/_lzUPuM4Y8KGBre0.jpg,,,,,,,[],,,,
1623426732656041986,1623426732656041986,2023-02-08 21:01:09 UTC,2023-02-08,21:01:09,+0000,875418786278584320,noom_pc,Neama Ahmad🌱,,شكراً خاص لأهل المدينة وجدة ❤️❤️..طبعاً هذه لمبات بالسماء😅..  #LEAP23  #LEAP  #ليب23  #ليب  https://t.co/IRYr6IyqAR,ar,[],[],['https://pbs.twimg.com/media/FoeSADVXEAMg9ka.jpg'],0,0,1,"['leap23', 'leap', 'ليب23', 'ليب']",[],https://twitter.com/noom_pc/status/1623426732656041986,False,,1,https://pbs.twimg.com/media/FoeSADVXEAMg9ka.jpg,,,,,,,[],,,,
1623426549406892034,1623426549406892034,2023-02-08 21:00:25 UTC,2023-02-08,21:00:25,+0000,1401375962,18a,lordkoma,,One day left for #LEAP23 to end and no one solved the blue challenge at #haboob booth yet. Lets see if anyone will solve it by tomorrow.  https://t.co/VfohBHNBwu,en,[],[],['https://pbs.twimg.com/media/FoeR1nfWAAA4OYt.jpg'],0,0,1,"['leap23', 'haboob']",[],https://twitter.com/18a/status/1623426549406892034,False,,1,https://pbs.twimg.com/media/FoeR1nfWAAA4OYt.jpg,,,,,,,[],,,,
1623425906734686211,1623425906734686211,2023-02-08 20:57:52 UTC,2023-02-08,20:57:52,+0000,1275521432,lawyeralmuzayen,المحامي محمد المزيّن | Lawyer.Almuzayen,,يقولون الذكاء الصناعي سيحل محل المحامي ولن يعود هناك حاجة للقاضي والموجودين في ليب هم الذين سيفعلونها..!  اكيد هذا دفعك كمحامي لزيارتهم،رحت لهم؟!  للعلم:  بكره آخر يوم لا يفوتك تزورهم وتلقي نظرة على آخر مستجدات التقنية ولا يمنع انك تفكر بأن تكون جزء من عالمهم !      #LEAP23,ar,[],[],[],0,2,2,['leap23'],[],https://twitter.com/LawyerAlmuzayen/status/1623425906734686211,False,,0,,,,,,,,[],,,,
1623425055509151746,1623425055509151746,2023-02-08 20:54:29 UTC,2023-02-08,20:54:29,+0000,1256541686198677504,sharifaalbariqi,Sharifa Albariqi,,"#ليب23 | مؤتمر التكنولوجيا في المملكة العربية السعودية ' تحت شعار : "" نحو آفاق جديدة ! "" 👩🏻‍💻✨🚀 .  #LEAP23  #LEAPinSAUDI  https://t.co/affJyxBJB8",ar,[],[],"['https://pbs.twimg.com/media/FoeQegqXoAAMS93.jpg', 'https://pbs.twimg.com/media/FoeQegyWIAAwh26.jpg', 'https://pbs.twimg.com/media/FoeQegqXgAMHlSU.jpg', 'https://pbs.twimg.com/media/FoeQegnXoAYu-6U.jpg']",0,0,1,"['ليب23', 'leap23', 'leapinsaudi']",[],https://twitter.com/sharifaalbariqi/status/1623425055509151746,False,,1,https://pbs.twimg.com/media/FoeQegqXoAAMS93.jpg,,,,,,,[],,,,
1623424999578116099,1623424999578116099,2023-02-08 20:54:16 UTC,2023-02-08,20:54:16,+0000,720149618558943232,sadad,SADAD | سـداد,,مشاركة #المدفوعات_السعودية لليوم الثالث في #ليب23  شكرًا لجميع المهتمين بزيارتنا ونتطلع للقائكم غدًا في اليوم الأخير من مؤتمر #LEAP23     https://t.co/Gg1lwGBsdj,ar,[],[],[],0,0,0,"['المدفوعات_السعودية', 'ليب23', 'leap23']",[],https://twitter.com/SADAD/status/1623424999578116099,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623419727816151041/pu/img/q1ZOkZKqIxiATudu.jpg,,,,,,,[],,,,
1623424797081325568,1623424797081325568,2023-02-08 20:53:28 UTC,2023-02-08,20:53:28,+0000,2280887419,mada,mada | مدى,,مشاركة #المدفوعات_السعودية لليوم الثالث في #ليب23  شكرًا لجميع المهتمين بزيارتنا ونتطلع للقائكم غدًا في اليوم الأخير من مؤتمر #LEAP23     https://t.co/LpAq3iy42l,ar,[],[],[],2,0,0,"['المدفوعات_السعودية', 'ليب23', 'leap23']",[],https://twitter.com/mada/status/1623424797081325568,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623419727816151041/pu/img/q1ZOkZKqIxiATudu.jpg,,,,,,,[],,,,
1623424685017903104,1623424685017903104,2023-02-08 20:53:01 UTC,2023-02-08,20:53:01,+0000,4748018421,nationalsol1,SNS حلول الوطن الذكية,,"Day 3 at LEAP 23 was full of networking, innovation, and tech leader meetings!  Excited to share our innovative solutions &amp; services at booth H1.J10. Don't miss the last day  #LEAP23 #Innovation  #SNS #Smart_National_SolutionS #SAP_Provider  https://t.co/CORshq7k3E",en,[],[],[],0,0,0,"['leap23', 'innovation', 'sns', 'smart_national_solutions', 'sap_provider']",[],https://twitter.com/nationalsol1/status/1623424685017903104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623422333913374720/pu/img/qBgdhn8-ZMfsB7gm.jpg,,,,,,,[],,,,
1623424683805736961,1623424683805736961,2023-02-08 20:53:01 UTC,2023-02-08,20:53:01,+0000,1362035936155099136,sarie_saudi,سريع | sarie,,مشاركة #المدفوعات_السعودية لليوم الثالث في #ليب23  شكرًا لجميع المهتمين بزيارتنا ونتطلع للقائكم غدًا في اليوم الأخير من مؤتمر #LEAP23     https://t.co/Jsou22wJWU,ar,[],[],[],0,0,1,"['المدفوعات_السعودية', 'ليب23', 'leap23']",[],https://twitter.com/sarie_saudi/status/1623424683805736961,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623419727816151041/pu/img/q1ZOkZKqIxiATudu.jpg,,,,,,,[],,,,
1623424394553966595,1623424394553966595,2023-02-08 20:51:52 UTC,2023-02-08,20:51:52,+0000,1517055348007387138,walaav1,ولاء عبدالعزيـز,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/pKAPYDLxaY",en,[],['https://app.ingo.me/q/0d8xd'],[],0,0,0,['leap23'],[],https://twitter.com/walaav1/status/1623424394553966595,False,,0,,,,,,,,[],,,,
1623423582222123009,1623423582222123009,2023-02-08 20:48:38 UTC,2023-02-08,20:48:38,+0000,1001704086,itsmanarat,مَنار عبدالرحمن,,Proud to see several Saudi companies and GCC companies showcasing their startups and selling their technology in the ground proudly presenting the products and services they have created. #LEAP #LEAP23  https://t.co/Kp6pefUeTc,en,[],[],"['https://pbs.twimg.com/media/FoePI9lXEAEwtn9.jpg', 'https://pbs.twimg.com/media/FoePI8WWcAIUUx_.jpg']",0,0,0,"['leap', 'leap23']",[],https://twitter.com/itsmanarat/status/1623423582222123009,False,,1,https://pbs.twimg.com/media/FoePI9lXEAEwtn9.jpg,,,,,,,[],,,,
1623422922135158786,1623422922135158786,2023-02-08 20:46:01 UTC,2023-02-08,20:46:01,+0000,73301369,stc_ksa,stc السعودية,,التمكين صار له بُعد جديد للي طموحوهم يروحون لأبعد  #ليب23 #LEAP23  https://t.co/cyP29ytHo6,ar,[],[],['https://pbs.twimg.com/media/FoeOiytXoAc1lSy.jpg'],13,2,7,"['ليب23', 'leap23']",[],https://twitter.com/stc_ksa/status/1623422922135158786,False,,1,https://pbs.twimg.com/media/FoeOiytXoAc1lSy.jpg,,,,,,,[],,,,
1623422897497772033,1623422897497772033,2023-02-08 20:45:55 UTC,2023-02-08,20:45:55,+0000,2882470850,mohammed_70001,MOHAMMED,,حظرت المؤتمر لليوم الرابع وكانو يتكلمون عن chat GPT ماقدرت الحق على اليوم الأول والثاني والثالث وكنت جاي متأخر بس المؤتمر يوم حظرته شفته هو أكبر من يكون تقني وبس في اشياء ثانية صارت بالمؤمتر واللي بتكلم عنه 💚💚 #LEAP23,ar,[],[],[],1,0,0,['leap23'],[],https://twitter.com/mohammed_70001/status/1623422897497772033,False,,0,,,,,,,,[],,,,
1623422752987258882,1623422752987258882,2023-02-08 20:45:20 UTC,2023-02-08,20:45:20,+0000,73301369,stc_ksa,stc السعودية,,Unlocking a world of possibilities  for those daring to go beyond  #LEAP23  https://t.co/ufrzSAzkBf,en,[],[],['https://pbs.twimg.com/media/FoeOY52XsAQTSoh.jpg'],7,1,4,['leap23'],[],https://twitter.com/stc_ksa/status/1623422752987258882,False,,1,https://pbs.twimg.com/media/FoeOY52XsAQTSoh.jpg,,,,,,,[],,,,
1623422537802678273,1623422537802678273,2023-02-08 20:44:29 UTC,2023-02-08,20:44:29,+0000,2673203522,aljawazatksa,الجوازات السعودية,,تزامنًا مع المؤتمر الدولي #ليب23 .. جوازات مطار الملك خالد الدولي تستقبل المسافرين بختم خاص.  #ليب23 ⁩  ⁦#LEAP23   https://t.co/zcBb2ewq8h  https://t.co/QW0T51vjGL,ar,[],['https://bit.ly/3jPyCrn'],['https://pbs.twimg.com/media/FoeOLYOWcAE14AS.jpg'],26,7,11,"['ليب23', 'ليب23', 'leap23']",[],https://twitter.com/AljawazatKSA/status/1623422537802678273,False,,1,https://pbs.twimg.com/media/FoeOLYOWcAE14AS.jpg,,,,,,,[],,,,
1623422445028769792,1623422445028769792,2023-02-08 20:44:07 UTC,2023-02-08,20:44:07,+0000,2900128759,fawazalshiki,فواز الشيخي,,واحد من الروبوتات في #LEAP23، المرونة الي فيه ابهرتني بصراحة 😮 وقاعد اتخيل وش قاعدين يخططوا ويطوروا للسنين الجاية؟  https://t.co/RYEaYDzJww,ar,[],[],[],1,0,1,['leap23'],[],https://twitter.com/FawazALshiki/status/1623422445028769792,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623420417485537285/pu/img/ktgVnTYb85tw87-q.jpg,,,,,,,[],,,,
1623422049317257219,1623422049317257219,2023-02-08 20:42:32 UTC,2023-02-08,20:42:32,+0000,875418786278584320,noom_pc,Neama Ahmad🌱,,#LEAP23 #ليب23  https://t.co/I5rZCruU0E,qme,[],[],"['https://pbs.twimg.com/media/FoeNlwLWcAARZTh.jpg', 'https://pbs.twimg.com/media/FoeNlwGXEAUxi-W.jpg', 'https://pbs.twimg.com/media/FoeNvd1WcAQnSqE.jpg']",0,0,2,"['leap23', 'ليب23']",[],https://twitter.com/noom_pc/status/1623422049317257219,False,,1,https://pbs.twimg.com/media/FoeNlwLWcAARZTh.jpg,,,,,,,[],,,,
1623421176977453063,1623421176977453063,2023-02-08 20:39:04 UTC,2023-02-08,20:39:04,+0000,1098912230618394624,r_35g,r_xx,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/sm2Xy6d8yH",en,[],['https://app.ingo.me/q/877xd'],[],0,0,0,['leap23'],[],https://twitter.com/r_35g/status/1623421176977453063,False,,0,,,,,,,,[],,,,
1623421072543473668,1623421072543473668,2023-02-08 20:38:40 UTC,2023-02-08,20:38:40,+0000,71505406,niazahmadmrd,Niaz Ahmad Khan,,"Oracle announces $1.5bn investment in Saudi Arabia, with plans to establish a cloud region in Riyadh. #LEAP23 #Cloud",en,[],[],[],1,0,0,"['leap23', 'cloud']",[],https://twitter.com/niazahmadmrd/status/1623421072543473668,False,,0,,,,,,,,[],,,,
1623420752857903104,1623420752857903104,2023-02-08 20:37:23 UTC,2023-02-08,20:37:23,+0000,175174751,saudalhowiriny,سعود الهويريني,,مؤتمر #ليب23  يناقش مستقبل الإنترنت     عبر شرح  إمكانية إطلاق ويب 3.   معلومات مهمة يناقشها المقال التالي باستفاضة عن #Web3   #LEAPinSAUDI #LEAP23    https://t.co/ohuFwOUUTr,ar,[],['https://hbr.org/2022/05/what-is-web3'],[],0,0,1,"['ليب23', 'web3', 'leapinsaudi', 'leap23']",[],https://twitter.com/SaudAlhowiriny/status/1623420752857903104,False,,0,,,,,,,,[],,,,
1623420113461338115,1623420113461338115,2023-02-08 20:34:51 UTC,2023-02-08,20:34:51,+0000,1246815720186548224,saudipayments,Saudi Payments | المدفوعات السعودية,,مشاركة #المدفوعات_السعودية لليوم الثالث في #ليب23 شكرًا لجميع المهتمين بزيارتنا ونتطلع للقائكم غدًا في اليوم الأخير من مؤتمر #LEAP23  https://t.co/y8iBBIlkX0,ar,[],[],[],1,2,13,"['المدفوعات_السعودية', 'ليب23', 'leap23']",[],https://twitter.com/saudipayments/status/1623420113461338115,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623419727816151041/pu/img/q1ZOkZKqIxiATudu.jpg,,,,,,,[],,,,
1623420106633101314,1623420106633101314,2023-02-08 20:34:49 UTC,2023-02-08,20:34:49,+0000,1559906869833093121,genomatehealth,Genomate Health,,"Join our CEO’s talk at #LEAP23 - Can AI Help us Find the Right Targeted Therapy for Every Cancer Patient? - in the Healthtech Orbital Talks track (February 9, 2023, 2:25 PM to 2:50 PM, Asia/Riyadh) or drop him a message for an 1:1 meeting.  #precisiononcology #AI",en,[],[],[],0,0,0,"['leap23', 'precisiononcology', 'ai']",[],https://twitter.com/GenomateHealth/status/1623420106633101314,False,,0,,,,,,,,[],,,,
1623419384894205952,1623419384894205952,2023-02-08 20:31:57 UTC,2023-02-08,20:31:57,+0000,2390299932,bentaylordata,Benjamin Taylor,,"Loved spending time with the wonderful @dataiku ME team at #LEAP23, it has been incredible. Two panels down, keynote and Deloitte webinar tomorrow, then a looooooong flight home. See what’s open:  https://t.co/kJNP5XF8qp  https://t.co/IeGtk4IECw",en,"[{'screen_name': 'dataiku', 'name': 'dataiku', 'id': '816825631'}]","['https://bit.ly/dataikujobs', 'https://lnkd.in/gJjMMBhj']",[],0,0,1,['leap23'],[],https://twitter.com/bentaylordata/status/1623419384894205952,False,,0,,,,,,,,[],,,,
1623418923730468864,1623418923730468864,2023-02-08 20:30:07 UTC,2023-02-08,20:30:07,+0000,1472821708616880134,m9993191,Meshari,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/alXNLPZsol",en,[],['https://app.ingo.me/q/537xd'],[],0,0,0,['leap23'],[],https://twitter.com/m9993191/status/1623418923730468864,False,,0,,,,,,,,[],,,,
1623418894361972737,1623418894361972737,2023-02-08 20:30:00 UTC,2023-02-08,20:30:00,+0000,1491748289401831430,fifreedomtoday,Fifreedomtoday,,عملة Sandbox ترتفع بشكل مفاجئ بعد توقيع المنصة مذكرة تعاون مع هيئة الحكومة الرقمية السعودية خلال مؤتمر ليب 23. #LEAP23     #thesanbox #ليب23    #ميتافيرس #fifreedomtoday #riyadh #الرياض #السعودية #saudiarabia  https://t.co/nUGbd9frX3,ar,[],[],[],0,0,0,"['leap23', 'thesanbox', 'ليب23', 'ميتافيرس', 'fifreedomtoday', 'riyadh', 'الرياض', 'السعودية', 'saudiarabia']",[],https://twitter.com/fifreedomtoday/status/1623418894361972737,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623408292545417219/pu/img/9Ydlq7HPy2rq2NRC.jpg,,,,,,,[],,,,
1623418774052343810,1623418774052343810,2023-02-08 20:29:32 UTC,2023-02-08,20:29:32,+0000,4180951348,alqefari1,م. عبدالسلام القفاري,,مؤتمر #ليب23  #LEAP23  @LEAPandInnovate  https://t.co/kJVd1Lmjhx,ar,"[{'screen_name': 'leapandinnovate', 'name': 'leap', 'id': '1246772623247319040'}]",[],"['https://pbs.twimg.com/media/FoeKw6JX0AAtdc7.jpg', 'https://pbs.twimg.com/media/FoeKw6JWIAQ2Bqb.jpg']",1,0,0,"['ليب23', 'leap23']",[],https://twitter.com/alqefari1/status/1623418774052343810,False,,1,https://pbs.twimg.com/media/FoeKw6JX0AAtdc7.jpg,,,,,,,[],,,,
1623418626438037507,1623415122147393536,2023-02-08 20:28:56 UTC,2023-02-08,20:28:56,+0000,18264226,kacst,مدينة الملك عبدالعزيز للعلوم والتقنية,,"On the sidelines of the International Technical Conference #LEAP23 , #KACST Academy and @TaibahValley sign a memorandum of understanding to build future capabilities and invest in human talent.  https://t.co/EljwYGIflI",en,"[{'screen_name': 'taibahvalley', 'name': 'وادي طيبة', 'id': '924537879245836289'}]",[],['https://pbs.twimg.com/media/FoeKnQ_X0AUb5xQ.jpg'],2,1,2,"['leap23', 'kacst']",[],https://twitter.com/KACST/status/1623418626438037507,False,,1,https://pbs.twimg.com/media/FoeKnQ_X0AUb5xQ.jpg,,,,,,,[],,,,
1623418384233660420,1623418384233660420,2023-02-08 20:27:59 UTC,2023-02-08,20:27:59,+0000,900466709852819457,cicsaudi,CIC Saudi Arabia,,"Huge investments were announced on day 2 at #LEAP23, from funding and financing programs to investing in funds and startups.  https://t.co/2GQG7iafe9",en,[],[],['https://pbs.twimg.com/media/FoeKUO9XsAQH6bj.jpg'],0,1,1,['leap23'],[],https://twitter.com/CICSaudi/status/1623418384233660420,False,,1,https://pbs.twimg.com/media/FoeKUO9XsAQH6bj.jpg,,,,,,,[],,,,
1623418090703798275,1623418090703798275,2023-02-08 20:26:49 UTC,2023-02-08,20:26:49,+0000,52014528,citc_sa,هيئة الاتصالات والفضاء والتقنية,,"مشاهد اليوم الثالث من مؤتمر #ليب23؛ حيث نجوب فضاء التقنيات، ونجدد اللقاء بإلهام المستقبل الرقمي.  On the third day of #LEAP23, we continue to explore the world of technology and renew our experience with the inspiring digital future.  https://t.co/S1aSGBdnFr",und,[],[],[],5,0,1,"['ليب23', 'leap23']",[],https://twitter.com/CITC_SA/status/1623418090703798275,False,,1,https://pbs.twimg.com/amplify_video_thumb/1623417951905873923/img/t71_E0MASS4DQjwj.jpg,,,,,,,[],,,,
1623417554168344577,1623417554168344577,2023-02-08 20:24:41 UTC,2023-02-08,20:24:41,+0000,146040125,abmozu,🇸🇦 عبدالعزيز 🇸🇦 Abdulaziz,,يحتاج تذكرة وإلا أدرعم؟  #ليب #LEAP23,ar,[],[],[],0,0,0,"['ليب', 'leap23']",[],https://twitter.com/abmozu/status/1623417554168344577,False,,0,,,,,,,,[],,,,
1623416968253526023,1623416968253526023,2023-02-08 20:22:21 UTC,2023-02-08,20:22:21,+0000,1383912121314938886,cashin_sa,CASHIN | كاشـن,,جانب من توقيع اتفاقية تعاون مع شركاءنا @QoyodAPP خلال معرض #leap23   تقدم قيود نظام محاسبي سحابي متقدم، ونطمح من هذه الشراكة الى تطوير شراكاتنا ورفع مستوى الخدمة والابتكار عن طريق تعزيز حلولنا للمدفوعات والتقنية المالية بما يحقق التكامل في القطاع المالي ويخدم جميع أصحاب العلاقة.  https://t.co/5C51Npl4ea,ar,"[{'screen_name': 'qoyodapp', 'name': 'qoyod قيود', 'id': '752153850132455424'}]",[],"['https://pbs.twimg.com/media/FoeJHO8WYAM92uB.jpg', 'https://pbs.twimg.com/media/FoeJHO7XoAEZvOe.jpg']",0,1,2,['leap23'],[],https://twitter.com/cashin_sa/status/1623416968253526023,False,,1,https://pbs.twimg.com/media/FoeJHO8WYAM92uB.jpg,,,,,,,[],,,,
1623416560768393216,1623416560768393216,2023-02-08 20:20:44 UTC,2023-02-08,20:20:44,+0000,1004797428,fahad114051,f a h a d a l z a i d,,"I just registered for my visitor's pass to attend #LEAP23 on 6-9 February 2023 at Riyadh Front Expo Centre, Saudi Arabia. Join me!  https://t.co/GpvrcWKJD7",en,[],['https://app.ingo.me/q/qy7xd'],[],0,0,0,['leap23'],[],https://twitter.com/fahad114051/status/1623416560768393216,False,,0,,,,,,,,[],,,,
1623416493495971840,1622247680184303617,2023-02-08 20:20:28 UTC,2023-02-08,20:20:28,+0000,1144055359176359939,zizo0000o,ABDULAZIZ ALRASHEED,,@ZainKSA #LEAP23  😍 #جناح_زين 💚 🤍  💚💚 🤍🤍🤍 💚💚💚💚 🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦 @zizo0000o  https://t.co/Jmj2zDZKJI,und,"[{'screen_name': 'zizo0000o', 'name': 'abdulaziz alrasheed', 'id': '1144055359176359939'}]",[],[],0,0,0,"['leap23', 'جناح_زين']",[],https://twitter.com/zizo0000o/status/1623416493495971840,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623416438202503169/pu/img/WP55XPzVwFpzcHsL.jpg,,,,,,,"[{'screen_name': 'ZainKSA', 'name': 'زين السعودية', 'id': '544365308'}]",,,,
