,id,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,video,thumbnail,reply_to,Data,ذكاء اصطناعي,تطور,المستقبل,فنتك,عاصمة التقنية,آفاق جديدة,استثمار,استثمارات,Processed_Tweets,Polarity,Sentiment
10,1623811793796665344,1623811793796665344,2023-02-09 22:31:15 UTC,2023-02-09,22:31:15,0,720166896289452032,5ssul,SULTAN | سلطان القحطاني,المؤتمر التقني الدولي #LEAP23   أضخم مؤتمر ومعرض تقني يهتم بمستقبل التقنيات بمشاركة أكثر من 700 شركة عالمية وناشئة.  من أبرز التسهيلات الذهاب من أي نقطة بالرياض إلى المؤتمر والرجوع مجانا🚌.  ماذا أستفادت السعودية ؟  إستثمارات تجاوزت 9 مليار من شركات عالمية وتوسع أعمالها بالمملكة.  https://t.co/EVMiCkyzGc,ar,[],[],[],0,2,10,['leap23'],[],https://twitter.com/5ssul/status/1623811793796665344,False,1,https://pbs.twimg.com/media/FojwKGyWYAApDaG.jpg,[],,,,,,,,,,المؤتمر التقني الدولي #LEAP23   أضخم مؤتمر ومعرض تقني يهتم بمستقبل التقنيات بمشاركة أكثر من 700 شركة عالمية وناشئة.  من أبرز التسهيلات الذهاب من أي نقطة بالرياض إلى المؤتمر والرجوع مجانا🚌.  ماذا أستفادت السعودية ؟  إستثمارات تجاوزت 9 مليار من شركات عالمية وتوسع أعمالها بالمملكة.  https://t.co/EVMiCkyzGc,0.0,Neutral
11,1623811298138984451,1623811298138984451,2023-02-09 22:29:17 UTC,2023-02-09,22:29:17,0,619637866,saheer_mr,محمد عبدالسلام 💙💛,#LEAP23  https://t.co/u05CVRk2Ec,qme,[],[],['https://pbs.twimg.com/media/Fojvw2vXsAU63AQ.jpg'],0,0,0,['leap23'],[],https://twitter.com/saheer_mr/status/1623811298138984451,False,1,https://pbs.twimg.com/media/Fojvw2vXsAU63AQ.jpg,[],,,,,,,,,,#LEAP23  https://t.co/u05CVRk2Ec,0.0,Neutral
12,1623811176294408192,1623811176294408192,2023-02-09 22:28:48 UTC,2023-02-09,22:28:48,0,824726203,imsiu_ied,عمادة الابتكار وريادة الأعمال,#ليب23  ليس مجرد مؤتمر.  عميدة ومنسوبي #عمادة_الابتكار_وريادة_الأعمال @IMSIU_edu_sa  فخورين بما شهدناه من ابتكارات وتقنيات متقدمة بمشاركة أضخم الشركات العالمية وباستثمارات تجاوزت التسع مليارات دولار لدعم التقنيات المستقبلية وريادة الأعمال الرقمية 🇸🇦  #LEAP23    #LEAPinSAUDI  https://t.co/6z6u8wkyZT,ar,"[{'screen_name': 'imsiu_edu_sa', 'name': 'جامعة الإمام محمد بن سعود الإسلامية', 'id': '2883295602'}]",[],"['https://pbs.twimg.com/media/Fojvp9DWAAA2qYO.jpg', 'https://pbs.twimg.com/media/Fojvp9BXEAI2zyJ.jpg', 'https://pbs.twimg.com/media/Fojvp9EXwAcsAFz.jpg']",0,1,1,"['ليب23', 'عمادة_الابتكار_وريادة_الأعمال', 'leap23', 'leapinsaudi']",[],https://twitter.com/IMSIU_IED/status/1623811176294408192,False,1,https://pbs.twimg.com/media/Fojvp9DWAAA2qYO.jpg,[],,,,المستقبل,,,,استثمار,استثمارات,#ليب23  ليس مجرد مؤتمر.  عميدة ومنسوبي #عمادة_الابتكار_وريادة_الأعمال @IMSIU_edu_sa  فخورين بما شهدناه من ابتكارات وتقنيات متقدمة بمشاركة أضخم الشركات العالمية وباستثمارات تجاوزت التسع مليارات دولار لدعم التقنيات المستقبلية وريادة الأعمال الرقمية 🇸🇦  #LEAP23    #LEAPinSAUDI  https://t.co/6z6u8wkyZT,0.0,Neutral
13,1623811062981185540,1623811062981185540,2023-02-09 22:28:21 UTC,2023-02-09,22:28:21,0,1567020773033787392,mjrah_volunteer,متعب الجراح, https://t.co/I7aX72Ghkr  #LEAP23,qme,[],['https://twitter.com/Mjrah_Volunteer/status/1623806821285654532?t=2nHS7-w9h9qsfw7qM4Dx_g&s=19'],[],0,0,1,['leap23'],[],https://twitter.com/Mjrah_Volunteer/status/1623811062981185540,False,0,,[],,,,,,,,,, https://t.co/I7aX72Ghkr  #LEAP23,0.0,Neutral
14,1623810741126983680,1623810741126983680,2023-02-09 22:27:04 UTC,2023-02-09,22:27:04,0,423199201,rrayed,Rayed Alslemi📸,#LEAP23  كلمات الشكر لاتوفيكم حقكم🇸🇦🇸🇦 شرفتونا بهذا المؤتمر العالمي @aalswaha  @Faisal  https://t.co/SHZsuRnoyp,ar,"[{'screen_name': 'aalswaha', 'name': 'عبدالله عامر السواحهabdullah alswaha', 'id': '110236802'}, {'screen_name': 'faisal', 'name': 'faisal', 'id': '1138'}]",[],['https://pbs.twimg.com/media/FojvQk6XoAANJQP.jpg'],0,1,0,['leap23'],[],https://twitter.com/RRayed/status/1623810741126983680,False,1,https://pbs.twimg.com/media/FojvQk6XoAANJQP.jpg,[],,,,,,,,,,#LEAP23  كلمات الشكر لاتوفيكم حقكم🇸🇦🇸🇦 شرفتونا بهذا المؤتمر العالمي @aalswaha  @Faisal  https://t.co/SHZsuRnoyp,0.0,Neutral
15,1623810346489094147,1623255280023740418,2023-02-09 22:25:30 UTC,2023-02-09,22:25:30,0,1613636832205410324,oeo_o_1,🌹علا ❤️,@GOTelecom_KSA #قو_للاتصالات   ♥️✨️  #leap23  https://t.co/3iX7dkxMYt,und,[],[],['https://pbs.twimg.com/media/Foju5zOXoAAoc4G.jpg'],0,0,0,"['قو_للاتصالات', 'leap23']",[],https://twitter.com/oeo_o_1/status/1623810346489094147,False,1,https://pbs.twimg.com/media/Foju5zOXoAAoc4G.jpg,"[{'screen_name': 'GOTelecom_KSA', 'name': 'GO Telecom - قو للاتصالات', 'id': '1297623823202779136'}]",,,,,,,,,,@GOTelecom_KSA #قو_للاتصالات   ♥️✨️  #leap23  https://t.co/3iX7dkxMYt,0.0,Neutral
16,1623810164129247234,1623810164129247234,2023-02-09 22:24:46 UTC,2023-02-09,22:24:46,0,1310618457160011776,rawanbukhri,روان بخاري,مستقبلنا مبهر #LEAP23 مدخل الى عالم جديد .  شبابٌ طموح سيحققون #رؤية_2030 بكل عزم و إرادة.  سعادتي لا توصف كوني جزء من #LEAP23 في يومه الختامي.  https://t.co/RyKwEm9um2,ar,[],[],[],0,0,1,"['leap23', 'رؤية_2030', 'leap23']",[],https://twitter.com/RawanBukhri/status/1623810164129247234,False,1,https://pbs.twimg.com/ext_tw_video_thumb/1623810117224345601/pu/img/5CWE2Vch4twTGrWh.jpg,[],,,,,,,,,,مستقبلنا مبهر #LEAP23 مدخل الى عالم جديد .  شباب طموح سيحققون #رؤية_2030 بكل عزم و إرادة.  سعادتي لا توصف كوني جزء من #LEAP23 في يومه الختامي.  https://t.co/RyKwEm9um2,0.0,Neutral
17,1623810147473666049,1623810147473666049,2023-02-09 22:24:42 UTC,2023-02-09,22:24:42,0,395547136,_sima5,SAM 🍯,Part of my visit to #LEAP23! #technology #SaudiArabia  https://t.co/nwHkk0nOOc,en,[],[],[],0,0,0,"['leap23', 'technology', 'saudiarabia']",[],https://twitter.com/_sima5/status/1623810147473666049,False,1,https://pbs.twimg.com/ext_tw_video_thumb/1623809950660145152/pu/img/ex6NaDN2IjNSgMD7.jpg,[],,,,,,,,,,Part of my visit to #LEAP23! #technology #SaudiArabia  https://t.co/nwHkk0nOOc,0.0,Neutral
18,1623809724633255938,1623809724633255938,2023-02-09 22:23:01 UTC,2023-02-09,22:23:01,0,906310104714182656,starryskya,زهُر,The best  #ليب23 #LEAP23  https://t.co/coIdy8u1K1,en,[],[],"['https://pbs.twimg.com/media/FojuUzVWIAAetjF.jpg', 'https://pbs.twimg.com/media/FojuUzcXgAAVqgC.jpg']",0,0,2,"['ليب23', 'leap23']",[],https://twitter.com/StarryskyA/status/1623809724633255938,False,1,https://pbs.twimg.com/media/FojuUzVWIAAetjF.jpg,[],,,,,,,,,,The best  #ليب23 #LEAP23  https://t.co/coIdy8u1K1,1.0,Positive
19,1623809461381890049,1623809461381890049,2023-02-09 22:21:59 UTC,2023-02-09,22:21:59,0,1249540895705350144,rhsnabd,Rafik hassan,اللي بيحصل في السعودية دلوقتي حاجه عظيمة جداً الاستثمارات اللي أعلنوا عنها في #LEAP23 لحد دلوقتي كفيلة إنها تودي اقتصادهم في حتة تانية خالص..  https://t.co/gk146sedbO,ar,[],[],['https://pbs.twimg.com/media/FojuGMuWAAIG35j.jpg'],0,0,0,['leap23'],[],https://twitter.com/rhsnabd/status/1623809461381890049,False,1,https://pbs.twimg.com/media/FojuGMuWAAIG35j.jpg,[],,,,,,,,استثمار,استثمارات,اللي بيحصل في السعودية دلوقتي حاجه عظيمة جدا الاستثمارات اللي أعلنوا عنها في #LEAP23 لحد دلوقتي كفيلة إنها تودي اقتصادهم في حتة تانية خالص..  https://t.co/gk146sedbO,0.0,Neutral
20,1623809402171011075,1623255280023740418,2023-02-09 22:21:45 UTC,2023-02-09,22:21:45,0,1512617397617840128,rahmaa75858588,Rahmaa,@GOTelecom_KSA #قو_للاتصالات في #leap23        تم 🩵✨️ بالتوفيق  https://t.co/8EZNnonCTa,ar,[],[],['https://pbs.twimg.com/media/FojuC7FXsAI5D3s.jpg'],0,0,0,"['قو_للاتصالات', 'leap23']",[],https://twitter.com/Rahmaa75858588/status/1623809402171011075,False,1,https://pbs.twimg.com/media/FojuC7FXsAI5D3s.jpg,"[{'screen_name': 'GOTelecom_KSA', 'name': 'GO Telecom - قو للاتصالات', 'id': '1297623823202779136'}]",,,,,,,,,,@GOTelecom_KSA #قو_للاتصالات في #leap23        تم 🩵✨️ بالتوفيق  https://t.co/8EZNnonCTa,0.0,Neutral
21,1623809065737396231,1623809065737396231,2023-02-09 22:20:24 UTC,2023-02-09,22:20:24,0,1245140414463709184,_ahmadsami,Ahmad Sami ❤️🎓,أجمل لحظة في كل #ليب 🤍✨👏🏻 شكرًا للرائع المبدع اللي يحمسنا في كل هاكاثون @Yaserious 🤍  شكرًا فريق الأبطال في @SAFCSP على هذا الحدث العالمي والخيالي! 🤍✨🚀  #Leap #LEAP23 #ليب  https://t.co/yHXDPZOfn5,ar,"[{'screen_name': 'yaserious', 'name': 'ياسر العصيمي', 'id': '15566470'}, {'screen_name': 'safcsp', 'name': 'الاتحاد السعودي للأمن السيبراني والبرمجة والدرونز', 'id': '930450544208039937'}]",[],[],1,0,4,"['ليب', 'leap', 'leap23', 'ليب']",[],https://twitter.com/_AhmadSami/status/1623809065737396231,False,1,https://pbs.twimg.com/ext_tw_video_thumb/1623808936838148102/pu/img/lX1iHGipGArP5Zrn.jpg,[],,,,,,,,,,أجمل لحظة في كل #ليب 🤍✨👏🏻 شكرا للرائع المبدع اللي يحمسنا في كل هاكاثون @Yaserious 🤍  شكرا فريق الأبطال في @SAFCSP على هذا الحدث العالمي والخيالي! 🤍✨🚀  #Leap #LEAP23 #ليب  https://t.co/yHXDPZOfn5,0.0,Neutral
22,1623808660605378560,1623808660605378560,2023-02-09 22:18:48 UTC,2023-02-09,22:18:48,0,725328584252878848,faisalmalix1,FAM,"bye bye to a very vibrant #Riyadh, it was wonderful to be part of #LEAP23, see you soon.....",en,[],[],[],0,0,0,"['riyadh', 'leap23']",[],https://twitter.com/faisalmalix1/status/1623808660605378560,False,0,,[],,,,,,,,,,"bye bye to a very vibrant #Riyadh, it was wonderful to be part of #LEAP23, see you soon.....",0.6083333333333334,Positive
23,1623807803096719363,1623807803096719363,2023-02-09 22:15:23 UTC,2023-02-09,22:15:23,0,2798750474,yasseralotaiibi,Yasser Alotaibi,Till next time #LEAP23  https://t.co/BrOJ6bUt2x,en,[],[],[],0,0,1,['leap23'],[],https://twitter.com/YasserAlotaiibi/status/1623807803096719363,False,1,https://pbs.twimg.com/media/Fojsi1mXoAA6gR8.jpg,[],,,,,,,,,,Till next time #LEAP23  https://t.co/BrOJ6bUt2x,0.0,Neutral
24,1623807754811977728,1623807754811977728,2023-02-09 22:15:12 UTC,2023-02-09,22:15:12,0,1089121652405878784,kmtcomsa,كي ام تي KMT,سعدنا بمشاركة فريقنا حضور المؤتمر التقنى الدولى2023 LEAP أضخم مؤتمر تقنى فى العالم نسأل الله دائما التوفيق لبلدُنا الحبيب #المملكه_العربيه_السعوديه #kmtcosa #leap23 #leap #riadh #vision_2030_رؤية #ليب23 #leapinsaudi #digitalmarketing #تسويق_الكتروني #سوشيال_ميديا #كي_ام_تي  https://t.co/E06a6SQcrU,ar,[],[],"['https://pbs.twimg.com/media/FojsUcfWYAEb6JV.jpg', 'https://pbs.twimg.com/media/FojsUcbWcAEwpVm.jpg', 'https://pbs.twimg.com/media/FojsUcYX0AA6hdl.jpg', 'https://pbs.twimg.com/media/FojsUcZXEAI063q.jpg']",0,0,0,"['المملكه_العربيه_السعوديه', 'kmtcosa', 'leap23', 'leap', 'riadh', 'vision_2030_رؤية', 'ليب23', 'leapinsaudi', 'digitalmarketing', 'تسويق_الكتروني', 'سوشيال_ميديا', 'كي_ام_تي']",[],https://twitter.com/kmtcomsa/status/1623807754811977728,False,1,https://pbs.twimg.com/media/FojsUcfWYAEb6JV.jpg,[],,,,,,,,,,سعدنا بمشاركة فريقنا حضور المؤتمر التقنى الدولى2023 LEAP أضخم مؤتمر تقنى فى العالم نسأل الله دائما التوفيق لبلدنا الحبيب #المملكه_العربيه_السعوديه #kmtcosa #leap23 #leap #riadh #vision_2030_رؤية #ليب23 #leapinsaudi #digitalmarketing #تسويق_الكتروني #سوشيال_ميديا #كي_ام_تي  https://t.co/E06a6SQcrU,0.0,Neutral
25,1623807629867769858,1623807629867769858,2023-02-09 22:14:42 UTC,2023-02-09,22:14:42,0,1417984861,mariamalmajed,مريم ع. الماجـد,وطن يبني مجده للتقدّم دائمًا،  شيء يفوق الخيال💜 #LEAP23  https://t.co/RTbZtjAAVZ,ar,[],[],"['https://pbs.twimg.com/media/FojsbXWWAAEKd9B.jpg', 'https://pbs.twimg.com/media/FojsbXTWAAId4ZF.jpg']",0,0,4,['leap23'],[],https://twitter.com/MariamAlmajed/status/1623807629867769858,False,1,https://pbs.twimg.com/media/FojsbXWWAAEKd9B.jpg,[],,,,,,,,,,وطن يبني مجده للتقدم دائما،  شيء يفوق الخيال💜 #LEAP23  https://t.co/RTbZtjAAVZ,0.0,Neutral
26,1623807268729790464,1622247680184303617,2023-02-09 22:13:16 UTC,2023-02-09,22:13:16,0,1508337373838467073,lwlw17459752,نور الصباح 🤍🤍,@ZainKSA زين تميز ماله حدود 👌🏻✔️ #LEAP23    😍 #جناح_زين,ar,[],[],[],0,0,0,"['leap23', 'جناح_زين']",[],https://twitter.com/lwlw17459752/status/1623807268729790464,False,0,,"[{'screen_name': 'ZainKSA', 'name': 'زين السعودية', 'id': '544365308'}]",,,,,,,,,,@ZainKSA زين تميز ماله حدود 👌🏻✔️ #LEAP23    😍 #جناح_زين,0.0,Neutral
27,1623806642541264898,1622703640279490560,2023-02-09 22:10:47 UTC,2023-02-09,22:10:47,0,1602412218221531150,betool_it,Betool👾💻,كان شيء فوق الخيال! سعيدة بالتجربة وسعيدة بكل شيء استفدت منه حقيقي🤍 #LEAP23  https://t.co/wTTwVegmNK,ar,[],[],[],1,0,0,['leap23'],[],https://twitter.com/Betool_IT/status/1623806642541264898,False,1,https://pbs.twimg.com/ext_tw_video_thumb/1623806533149638656/pu/img/mAVp5AXAmLi3sHRN.jpg,[],,,,,,,,,,كان شيء فوق الخيال! سعيدة بالتجربة وسعيدة بكل شيء استفدت منه حقيقي🤍 #LEAP23  https://t.co/wTTwVegmNK,0.0,Neutral
28,1623806487549059073,1623806487549059073,2023-02-09 22:10:10 UTC,2023-02-09,22:10:10,0,1976735252,aviationwg,عشاق عالم الطيران,طائرات بدون طيار تُصنع في مدينة الملك عبدالعزيز للعلوم والتقنية @KACST..   وتُصنع في مركز الأمير سلطان للدراسات والبحوث الدفاعية @PSDSARC بالتعاون مع شركة ACES   #صنع_في_السعودية 🇸🇦  #ليب23  #LEAP23     https://t.co/fojHdKYzWg,ar,"[{'screen_name': 'kacst', 'name': 'مدينة الملك عبدالعزيز للعلوم والتقنية', 'id': '18264226'}, {'screen_name': 'psdsarc', 'name': 'مركز الأمير سلطان للدراسات والبحوث الدفاعية', 'id': '948505690087264257'}]",[],[],1,2,3,"['صنع_في_السعودية', 'ليب23', 'leap23']",[],https://twitter.com/AviationWG/status/1623806487549059073,False,1,https://pbs.twimg.com/amplify_video_thumb/1623667992520261632/img/_u-UZAWcHZu8J5m9.jpg,[],,,,,,,,,,طائرات بدون طيار تصنع في مدينة الملك عبدالعزيز للعلوم والتقنية @KACST..   وتصنع في مركز الأمير سلطان للدراسات والبحوث الدفاعية @PSDSARC بالتعاون مع شركة ACES   #صنع_في_السعودية 🇸🇦  #ليب23  #LEAP23     https://t.co/fojHdKYzWg,0.0,Neutral
29,1623805891467268099,1623255280023740418,2023-02-09 22:07:48 UTC,2023-02-09,22:07:48,0,1513298523432890372,noor898910521,Noor,@GOTelecom_KSA . . #leap23                   #قو_للاتصالات . بالتوفيق  من نجاح لنجاح  . .  https://t.co/gOBiYYeFcL,ar,[],[],['https://pbs.twimg.com/media/Fojq2enXsAIeoOS.jpg'],0,0,0,"['leap23', 'قو_للاتصالات']",[],https://twitter.com/Noor898910521/status/1623805891467268099,False,1,https://pbs.twimg.com/media/Fojq2enXsAIeoOS.jpg,"[{'screen_name': 'GOTelecom_KSA', 'name': 'GO Telecom - قو للاتصالات', 'id': '1297623823202779136'}]",,,,,,,,,,@GOTelecom_KSA . . #leap23                   #قو_للاتصالات . بالتوفيق  من نجاح لنجاح  . .  https://t.co/gOBiYYeFcL,0.0,Neutral
30,1623805646758989825,1623805646758989825,2023-02-09 22:06:49 UTC,2023-02-09,22:06:49,0,1257014092503670784,judeastro,J,#LEAP23 🛰️  https://t.co/xin5jcOchi,und,[],[],"['https://pbs.twimg.com/media/FojqnxgXwAIOEbk.jpg', 'https://pbs.twimg.com/media/FojqnxfWcAAH6q1.jpg', 'https://pbs.twimg.com/media/FojqnxaXgAQOVan.jpg', 'https://pbs.twimg.com/media/FojqnxgXwAMJ-5o.jpg']",0,0,2,['leap23'],[],https://twitter.com/JudeAstro/status/1623805646758989825,False,1,https://pbs.twimg.com/media/FojqnxgXwAIOEbk.jpg,[],,,,,,,,,,#LEAP23 🛰️  https://t.co/xin5jcOchi,0.0,Neutral
31,1623805382459023360,1623805382459023360,2023-02-09 22:05:46 UTC,2023-02-09,22:05:46,0,1474511713802280961,_hsa_4,Hasan,مرة انبسطت في روحتي في المعرض #LEAP23 وشفت كل شيء تقريبا هناك الا بعض الاشياء وإن شاء الله تتكرر السنة الجاية  https://t.co/P2tX8Wcu7d,ar,[],[],[],0,0,0,['leap23'],[],https://twitter.com/_hsa_4/status/1623805382459023360,False,1,https://pbs.twimg.com/ext_tw_video_thumb/1623805106146668546/pu/img/rWDw7sZllvxJpcRk.jpg,[],,,,,,,,,,مرة انبسطت في روحتي في المعرض #LEAP23 وشفت كل شيء تقريبا هناك الا بعض الاشياء وإن شاء الله تتكرر السنة الجاية  https://t.co/P2tX8Wcu7d,0.0,Neutral
